iter,socket,mss,start,end,bps
1,6,1000,6.400191,6.500182,0
1,6,1000,6.500182,6.6002030000000005,0
1,6,1000,6.6002030000000005,6.700184,0
1,6,1000,6.700184,6.80018,0
1,6,1000,6.80018,6.900178,0
1,6,1000,6.900178,7.000168,0
1,6,1000,7.000168,7.100178,0
1,6,1000,7.100178,7.200158,0
1,6,1000,7.200158,7.300172,0
1,6,1000,7.300172,7.400186,0
1,6,1000,7.400186,7.500178,0
1,6,1000,7.500178,7.600189,0
1,6,1000,7.600189,7.700149,0
1,6,1000,7.700149,7.800207,0
1,6,1000,7.800207,7.9001660000000005,0
1,6,1000,7.9001660000000005,8.00018,0
1,6,1000,8.00018,8.100184,0
1,6,1000,8.100184,8.200178,0
1,6,1000,8.200178,8.300176,0
1,6,1000,8.300176,8.400026,102102594.96354416
1,6,1000,8.400026,8.500067,314313045.25473195
1,6,1000,8.500067,8.600088,379308195.7999877
1,6,1000,8.600088,8.700099999999999,422339092.29637027
1,6,1000,8.700099999999999,8.800307,394146991.9002281
1,6,1000,8.800307,8.900066,440603304.71708286
1,6,1000,8.900066,9.000066,432981113.54807866
1,6,1000,9.000066,9.100068,414082285.6184665
1,6,1000,9.100068,9.200096,413974643.90382534
1,6,1000,9.200096,9.300062,418738223.38946587
1,6,1000,9.300062,9.4001,400185531.6943327
1,6,1000,9.4001,9.500071,388040865.8987631
1,6,1000,9.500071,9.600065,422257030.9518162
1,6,1000,9.600065,9.700095,402667049.84059066
1,6,1000,9.700095,9.800064,437622064.4843449
1,6,1000,9.800064,9.900065,480558395.0507897
1,6,1000,9.900065,10.000065,479219512.8590728
1,6,1000,10.000065,10.100043,471498289.9745259
1,6,1000,10.100043,10.200064,477459426.7639665
1,6,1000,10.200064,10.300089,462979623.4832329
1,6,1000,10.300089,10.400085,471018198.2393729
1,6,1000,10.400085,10.500037,451376992.6953192
1,6,1000,10.500037,10.600065,461069297.03737754
1,6,1000,10.600065,10.700089,456188435.64120597
1,6,1000,10.700089,10.80003,451505746.84482235
1,6,1000,10.80003,10.900092,446694259.5147405
1,6,1000,10.900092,11.0001,453337157.5519286
1,6,1000,11.0001,11.100055,471369556.3790389
1,6,1000,11.100055,11.200067,441227386.28193027
1,6,1000,11.200067,11.30009,435410249.4057383
1,6,1000,11.30009,11.4001,453802299.00191605
1,6,1000,11.4001,11.500092,446216499.25404334
1,6,1000,11.500092,11.600066,448984900.7264229
1,6,1000,11.600066,11.700068,439453618.63689137
1,6,1000,11.700068,11.800072,437864074.7010373
1,6,1000,11.800072,11.900075,434232747.6793685
1,6,1000,11.900075,12.000067,448904074.2716939
1,6,1000,12.000067,12.100066,427689703.58598024
1,6,1000,12.100066,12.200065,439466780.9902144
1,6,1000,12.200065,12.300064,438913495.4745792
1,6,1000,12.300064,12.400075,425267466.75746477
1,6,1000,12.400075,12.500038,435434382.41831934
1,6,1000,12.500038,12.60017,444250693.86162245
1,6,1000,12.60017,12.700065,449181718.74849516
1,6,1000,12.700065,12.800068,399456189.80187994
1,6,1000,12.800068,12.900064,453707745.9127371
1,6,1000,12.900064,13.000092,418715716.3669346
1,6,1000,13.000092,13.100065,443850397.0060824
1,6,1000,13.100065,13.20001,427446289.8848975
1,6,1000,13.20001,13.300066,431869832.66100717
1,6,1000,13.300066,13.400067,430842732.1417524
1,6,1000,13.400067,13.500113,423459602.7613395
1,6,1000,13.500113,13.6001,420626520.4929492
1,6,1000,13.6001,13.700035,423534486.29836214
1,6,1000,13.700035,13.800047,437354890.86229664
1,6,1000,13.800047,13.900066,422941719.08284867
1,6,1000,13.900066,14.000012,433215057.50889695
1,6,1000,14.000012,14.100063,425255436.6896799
1,6,1000,14.100063,14.200085,419610072.96645904
1,6,1000,14.200085,14.300008,420025820.9757015
1,6,1000,14.300008,14.400071,418411265.84120524
1,6,1000,14.400071,14.500086,435840226.1066796
1,6,1000,14.500086,14.600067,424525449.18147945
1,6,1000,14.600067,14.70001,444062728.6421638
1,6,1000,14.70001,14.800067,424045020.9884085
1,6,1000,14.800067,14.900086,429421767.8430866
1,6,1000,14.900086,15.0001,412768127.79346305
1,6,1000,15.0001,15.100086,429721593.07672864
1,6,1000,15.100086,15.200013,436935920.15692604
1,6,1000,15.200013,15.300066,589168075.8263415
1,6,1000,15.300066,15.400065,597390275.3100792
1,6,1000,15.400065,15.500028,626544769.617353
1,6,1000,15.500028,15.600105,561699952.8339516
1,6,1000,15.600105,15.700041,585586929.7628496
1,6,1000,15.700041,15.800064,573382353.8453788
1,6,1000,15.800064,15.900075,579773673.3195989
1,6,1000,15.900075,16.000242,551726303.6736326
1,6,1000,16.000242,16.100225,574086078.8518242
1,6,1000,16.100225,16.200145,556728918.9704043
1,6,1000,16.200145,16.300064,522007792.6917131
1,6,1000,16.300064,16.400065,533909861.60659283
1,6,1000,16.400065,16.500077,533297940.6466891
1,6,1000,16.500077,16.600065999999998,524725255.6113111
1,6,1000,16.600065999999998,16.700088,506613969.4515949
1,6,1000,16.700088,16.800087,525621239.85340387
1,6,1000,16.800087,16.900088,510277137.9026149
1,6,1000,16.900088,17.000013,492472411.56861866
1,6,1000,17.000013,17.100104,493234981.9537232
1,6,1000,17.100104,17.200052,509836012.88935757
1,6,1000,17.200052,17.300014,469438850.1962404
1,6,1000,17.300014,17.400064,474476990.41862595
1,6,1000,17.400064,17.500113,472585729.4946671
1,6,1000,17.500113,17.600088,466373565.78936905
1,6,1000,17.600088,17.700068,461290673.44394195
1,6,1000,17.700068,17.800092,441964649.32292825
1,6,1000,17.800092,17.900066,466061980.9442266
1,6,1000,17.900066,18.00004,468433797.6411438
1,6,1000,18.00004,18.100065,442355339.18060046
1,6,1000,18.100065,18.200064,461282038.46382934
1,6,1000,18.200064,18.300063,457013835.9146438
1,6,1000,18.300063,18.400068,409485762.3143946
1,6,1000,18.400068,18.500154,424711852.76355714
1,6,1000,18.500154,18.600067,436918034.056175
1,6,1000,18.600067,18.70008,352314509.4136497
1,6,1000,18.70008,18.800082,518017808.7313284
1,6,1000,18.800082,18.900088,554511373.7120985
1,6,1000,18.900088,19.000132,658666685.3083417
1,6,1000,19.000132,19.100063,652451140.4352807
1,6,1000,19.100063,19.200066,557136264.7236747
1,6,1000,19.200066,19.300218,607921075.1942904
1,6,1000,19.300218,19.400091,617691675.26382
1,6,1000,19.400091,19.500066,640779411.8872412
1,6,1000,19.500066,19.600091,594548333.6896816
1,6,1000,19.600091,19.700358,603676500.7464324
1,6,1000,19.700358,19.800411,567838579.919515
1,6,1000,19.800411,19.900066,565347555.7501491
1,6,1000,19.900066,20.000105,579216358.1953202
2,6,1000,0,0.10007,101890277.11696258
2,6,1000,0.10007,0.200073,95951684.68925253
2,6,1000,0.200073,0.300069,96116484.15154849
2,6,1000,0.300069,0.400067,96904980.73161636
2,6,1000,0.400067,0.50008,96416263.23119171
2,6,1000,0.50008,0.600069,96597508.64070837
2,6,1000,0.600069,0.700072,93896706.26921912
2,6,1000,0.700072,0.800067,96986927.26062465
2,6,1000,0.800067,0.900068,98482855.30152698
2,6,1000,0.900068,1.0001,94027509.56670858
2,6,1000,1.0001,1.100096,96511699.95809269
2,6,1000,1.100096,1.200068,96534867.63122205
2,6,1000,1.200068,1.300094,96482757.7963657
2,6,1000,1.300094,1.400071,96213807.68655768
2,6,1000,1.400071,1.500075,96820124.82107775
2,6,1000,1.500075,1.600101,96482757.7963657
2,6,1000,1.600101,1.700069,96538731.19067174
2,6,1000,1.700069,1.8000699999999998,96585914.26843175
2,6,1000,1.8000699999999998,1.900075,96423978.00107342
2,6,1000,1.900075,2.00012,93857281.41053617
2,6,1000,2.00012,2.100071,99164751.69862953
2,6,1000,2.100071,2.200069,96667855.98268093
2,6,1000,2.200069,2.300097,96322788.87550354
2,6,1000,2.300097,2.400071,96453879.00796548
2,6,1000,2.400071,2.500061,94620339.37420222
2,6,1000,2.500061,2.600081,98385124.10814382
2,6,1000,2.600081,2.700081,94294718.59489919
2,6,1000,2.700081,2.800125,96149376.99655175
2,6,1000,2.800125,2.90002,98270863.95730686
2,6,1000,2.90002,3.000089,95256511.75233954
2,6,1000,3.000089,3.100073,95969917.4488086
2,6,1000,3.100073,3.200074,96585914.26843175
2,6,1000,3.200074,3.300073,96113598.14462243
2,6,1000,3.300073,3.400073,96903038.5560322
2,6,1000,3.400073,3.500077,96503977.4747232
2,6,1000,3.500077,3.600073,96511699.95809269
2,6,1000,3.600073,3.700078,96423978.00107342
2,6,1000,3.700078,3.8000730000000003,96591707.50813636
2,6,1000,3.8000730000000003,3.900016,96641968.72675408
2,6,1000,3.900016,4.000074,96372906.78885685
2,6,1000,4.000074,4.100106,93869480.13886538
2,6,1000,4.100106,4.200071,97174172.260023
2,6,1000,4.200071,4.300084,95863055.16347176
2,6,1000,4.300084,4.400175,28981306.176275443
2,6,1000,4.400175,4.500195,0
2,6,1000,4.500195,4.600175,0
2,6,1000,4.600175,4.700193,0
2,6,1000,4.700193,4.800196,0
2,6,1000,4.800196,4.9002099999999995,0
2,6,1000,4.9002099999999995,5.000193,0
2,6,1000,5.000193,5.100241,0
2,6,1000,5.100241,5.200172,0
2,6,1000,5.200172,5.300154,0
2,6,1000,5.300154,5.400181,0
2,6,1000,5.400181,5.500182,0
2,6,1000,5.500182,5.600183,0
2,6,1000,5.600183,5.700191,0
2,6,1000,5.700191,5.800169,0
2,6,1000,5.800169,5.9001909999999995,0
2,6,1000,5.9001909999999995,6.000263,0
2,6,1000,6.000263,6.100208,0
2,6,1000,6.100208,6.200174,0
2,6,1000,6.200174,6.300183,0
2,6,1000,6.300183,6.400182,0
2,6,1000,6.400182,6.500322,0
2,6,1000,6.500322,6.6002410000000005,0
2,6,1000,6.6002410000000005,6.700182,0
2,6,1000,6.700182,6.800185,0
2,6,1000,6.800185,6.900226,0
2,6,1000,6.900226,7.0002,0
2,6,1000,7.0002,7.100207,0
2,6,1000,7.100207,7.200463,0
2,6,1000,7.200463,7.300179,0
2,6,1000,7.300179,7.400198,0
2,6,1000,7.400198,7.5001940000000005,0
2,6,1000,7.5001940000000005,7.600174,0
2,6,1000,7.600174,7.700185,0
2,6,1000,7.700185,7.800173,0
2,6,1000,7.800173,7.900181,0
2,6,1000,7.900181,8.000183,0
2,6,1000,8.000183,8.100174,0
2,6,1000,8.100174,8.200191,0
2,6,1000,8.200191,8.30018,0
2,6,1000,8.30018,8.400241,0
2,6,1000,8.400241,8.500070000000001,129112297.87862366
2,6,1000,8.500070000000001,8.600094,486769576.22550297
2,6,1000,8.600094,8.700067,424401305.8654525
2,6,1000,8.700067,8.800077,412073351.9672571
2,6,1000,8.800077,8.900069,382268023.0987694
2,6,1000,8.900069,9.00008,444472074.52963793
2,6,1000,9.00008,9.10007,420455793.7605527
2,6,1000,9.10007,9.200082,411590941.74391776
2,6,1000,9.200082,9.300065,430366925.539704
2,6,1000,9.300065,9.400133,402672091.1425873
2,6,1000,9.400133,9.500106,422582894.90514976
2,6,1000,9.500106,9.600028,435296645.4553812
2,6,1000,9.600028,9.700067,429256919.1208805
2,6,1000,9.700067,9.800066,443734983.5393999
2,6,1000,9.800066,9.900113,397542436.0388937
2,6,1000,9.900113,10.000098,425694239.35846245
2,6,1000,10.000098,10.100111,432924827.85284275
2,6,1000,10.100111,10.200066,424082357.1314855
2,6,1000,10.200066,10.300068,425542856.6080977
2,6,1000,10.300068,10.400066,422793427.351889
2,6,1000,10.400066,10.500064,413308437.39447147
2,6,1000,10.500064,10.600058,424944552.3019401
2,6,1000,10.600058,10.700068,430092670.0049507
2,6,1000,10.700068,10.800096,426854557.42860556
2,6,1000,10.800096,10.900136,412976874.1463689
2,6,1000,10.900136,11.000125,423780068.59479344
2,6,1000,11.000125,11.100067,418759685.9772828
2,6,1000,11.100067,11.200066,415833585.3937982
2,6,1000,11.200066,11.300089,432881551.0425834
2,6,1000,11.300089,11.400074,415891809.3342379
2,6,1000,11.400074,11.500034,411567829.91872936
2,6,1000,11.500034,11.600068,408497916.87911284
2,6,1000,11.600068,11.700065,415604792.6899337
2,6,1000,11.700065,11.800068,430913167.15469915
2,6,1000,11.800068,11.900065,405803538.54509693
2,6,1000,11.900065,12.000068,411627985.05900097
2,6,1000,12.000068,12.100078,414444314.8669536
2,6,1000,12.100078,12.200068,438083476.03327376
2,6,1000,12.200068,12.300069,416694713.60325056
2,6,1000,12.300069,12.400065,411024438.80596393
2,6,1000,12.400065,12.500105,427909460.5656656
2,6,1000,12.500105,12.600067,411480508.07162464
2,6,1000,12.600067,12.700082,405256333.54035413
2,6,1000,12.700082,12.800065,430683139.29836655
2,6,1000,12.800065,12.900162,409820072.0756436
2,6,1000,12.900162,13.000074,422366230.95247906
2,6,1000,13.000074,13.10009,426668702.02464616
2,6,1000,13.10009,13.200069,423901506.50822294
2,6,1000,13.200069,13.300065,425094121.5189373
2,6,1000,13.300065,13.40009,421414973.892487
2,6,1000,13.40009,13.500028,442661339.95351857
2,6,1000,13.500028,13.600055,434602646.8800885
2,6,1000,13.600055,13.700036,423655843.9783144
2,6,1000,13.700036,13.800064,431516612.0173297
2,6,1000,13.800064,13.900053,417060929.2867245
2,6,1000,13.900053,14.000084,425814543.201357
2,6,1000,14.000084,14.100106,425694814.13753575
2,6,1000,14.100106,14.200009,430711539.9370984
2,6,1000,14.200009,14.300069,428929837.7408732
2,6,1000,14.300069,14.400065,417189805.38805336
2,6,1000,14.400065,14.500054,413819932.67930305
2,6,1000,14.500054,14.600112,415430423.60868704
2,6,1000,14.600112,14.700156,442745364.57574034
2,6,1000,14.700156,14.800068,421812463.6521106
2,6,1000,14.800068,14.900347,416485351.78411585
2,6,1000,14.900347,15.000067,417314074.313913
2,6,1000,15.000067,15.100097,420208667.7889052
2,6,1000,15.100097,15.200069,425512414.0796373
2,6,1000,15.200069,15.300133,418407091.1878751
2,6,1000,15.300133,15.400039,421996046.7717288
2,6,1000,15.400039,15.500194,416211817.66105473
2,6,1000,15.500194,15.600066,412642740.5809313
2,6,1000,15.600066,15.700258,420002542.71908915
2,6,1000,15.700258,15.80007,425085877.2412292
2,6,1000,15.80007,15.90027,413342924.793665
2,6,1000,15.90027,16.000121,421674386.0992302
2,6,1000,16.000121,16.100066,422384946.21188486
2,6,1000,16.100066,16.200059,422261246.9674799
2,6,1000,16.200059,16.300066,417301998.93667984
2,6,1000,16.300066,16.400093,421959660.7890314
2,6,1000,16.400093,16.500109,411337394.70981354
2,6,1000,16.500109,16.600099,418084356.683505
2,6,1000,16.600099,16.700064,412258856.1137184
2,6,1000,16.700064,16.800078,422330628.9351458
2,6,1000,16.800078,16.900088,417289470.34658945
2,6,1000,16.900088,17.000338,428038072.218241
2,6,1000,17.000338,17.100109,406485089.0455065
2,6,1000,17.100109,17.20028,226378653.03440428
2,6,1000,17.20028,17.300066,405156641.43737835
2,6,1000,17.300066,17.400066,427764473.62581265
2,6,1000,17.400066,17.500067,398278577.74028444
2,6,1000,17.500067,17.60007,413208737.68979585
2,6,1000,17.60007,17.700069,421761644.4898892
2,6,1000,17.700069,17.800066,436076767.07310086
2,6,1000,17.800066,17.900065,416940156.4250685
2,6,1000,17.900065,18.000012,407350943.90389735
2,6,1000,18.000012,18.100014,420089205.5854456
2,6,1000,18.100014,18.200067,420902052.56137675
2,6,1000,18.200067,18.300068,411557164.971951
2,6,1000,18.300068,18.400066,421923969.9391258
2,6,1000,18.400066,18.50004,415463224.7433267
2,6,1000,18.50004,18.60007,422658172.9979041
2,6,1000,18.60007,18.700069,411960586.78435206
2,6,1000,18.700069,18.800065,419640143.3886274
2,6,1000,18.800065,18.900082,422080870.57153684
2,6,1000,18.900082,19.000076,422573209.9341837
2,6,1000,19.000076,19.100074,415758726.4668043
2,6,1000,19.100074,19.200033,421297848.1360867
2,6,1000,19.200033,19.30007,425710002.72958726
2,6,1000,19.30007,19.400162,423264990.8781021
2,6,1000,19.400162,19.500068,419701730.0569969
2,6,1000,19.500068,19.600065999999998,421528762.02423334
2,6,1000,19.600065999999998,19.700102,425240182.071848
2,6,1000,19.700102,19.800067,427914255.71297354
2,6,1000,19.800067,19.900068,412110439.4399371
2,6,1000,19.900068,20.000076,432946469.5030448
3,6,1000,0,0.100086,102821649.73933643
3,6,1000,0.100086,0.200078,95646052.0987409
3,6,1000,0.200078,0.300071,96119370.33179624
3,6,1000,0.300071,0.400072,96902071.10728095
3,6,1000,0.400072,0.500072,96270718.5654545
3,6,1000,0.500072,0.600088,94121582.53590547
3,6,1000,0.600088,0.700095,96501087.25410722
3,6,1000,0.700095,0.800087,99124090.35687694
3,6,1000,0.800087,0.900071,93914548.54133822
3,6,1000,0.900071,1.000078,96738190.66259396
3,6,1000,1.000078,1.100078,96270718.5654545
3,6,1000,1.100078,1.200095,96491432.87171812
3,6,1000,1.200095,1.300082,96520387.43128942
3,6,1000,1.300082,1.400085,96663023.37311025
3,6,1000,1.400085,1.500077,94302264.58991562
3,6,1000,1.500077,1.600078,98403816.09181467
3,6,1000,1.600078,1.7000739999999999,96669786.28071035
3,6,1000,1.7000739999999999,1.800026,96554188.52154602
3,6,1000,1.800026,1.900112,96424911.16108279
3,6,1000,1.900112,2.000108,96590743.11940151
3,6,1000,2.000108,2.100076,96459665.89076129
3,6,1000,2.100076,2.200082,93893887.11088556
3,6,1000,2.200082,2.300082,96744958.55838777
3,6,1000,2.300082,2.400044,96465453.46798271
3,6,1000,2.400044,2.500085,96468286.03945819
3,6,1000,2.500085,2.600073,96361324.7034222
3,6,1000,2.600073,2.700106,96396988.88610792
3,6,1000,2.700106,2.800085,96607169.14454465
3,6,1000,2.800085,2.9001099999999997,96720781.55717309
3,6,1000,2.9001099999999997,3.000099,96281313.84974042
3,6,1000,3.000099,3.100088,96597508.64070837
3,6,1000,3.100088,3.200075,96441337.15493292
3,6,1000,3.200075,3.300073,96588814.39970244
3,6,1000,3.300073,3.400078,96423978.00107342
3,6,1000,3.400078,3.500071,96514598.00585791
3,6,1000,3.500071,3.600072,96506875.05871946
3,6,1000,3.600072,3.7000729999999997,96506875.05871946
3,6,1000,3.7000729999999997,3.80008,96501087.25410722
3,6,1000,3.80008,3.900117,93864789.02055489
3,6,1000,3.900117,4.000114,96589778.74992374
3,6,1000,4.000114,4.100055,97355679.51759964
3,6,1000,4.100055,4.200079,95852515.57817128
3,6,1000,4.200079,4.300096,96254353.18407263
3,6,1000,4.300096,4.400072,96610063.35265265
3,6,1000,4.400072,4.500082,75554684.40366279
3,6,1000,4.500082,4.60015,0
3,6,1000,4.60015,4.700185,0
3,6,1000,4.700185,4.800158,0
3,6,1000,4.800158,4.900173,0
3,6,1000,4.900173,5.000867,0
3,6,1000,5.000867,5.100239,0
3,6,1000,5.100239,5.200201,0
3,6,1000,5.200201,5.300204,0
3,6,1000,5.300204,5.400207,0
3,6,1000,5.400207,5.500198,0
3,6,1000,5.500198,5.600187,0
3,6,1000,5.600187,5.700149,0
3,6,1000,5.700149,5.800211,0
3,6,1000,5.800211,5.900176,0
3,6,1000,5.900176,6.00019,0
3,6,1000,6.00019,6.100155,0
3,6,1000,6.100155,6.200179,0
3,6,1000,6.200179,6.300176,0
3,6,1000,6.300176,6.4003,0
3,6,1000,6.4003,6.50025,0
3,6,1000,6.50025,6.600216,0
3,6,1000,6.600216,6.700175,0
3,6,1000,6.700175,6.800174,0
3,6,1000,6.800174,6.900175,0
3,6,1000,6.900175,7.000309,0
3,6,1000,7.000309,7.100156,0
3,6,1000,7.100156,7.20014,0
3,6,1000,7.20014,7.300217,0
3,6,1000,7.300217,7.400201,0
3,6,1000,7.400201,7.500191,0
3,6,1000,7.500191,7.600189,0
3,6,1000,7.600189,7.700216,0
3,6,1000,7.700216,7.800226,0
3,6,1000,7.800226,7.900084,39549279.631210215
3,6,1000,7.900084,8.000097,456187723.0359815
3,6,1000,8.000097,8.10007,513740626.9585899
3,6,1000,8.10007,8.200091,435497997.5002018
3,6,1000,8.200091,8.300068,470238067.4771118
3,6,1000,8.300068,8.400078,421083010.9861039
3,6,1000,8.400078,8.50004,419941002.76102966
3,6,1000,8.50004,8.600066,427495265.91182506
3,6,1000,8.600066,8.700071,426399476.4883534
3,6,1000,8.700071,8.800066,437113046.252041
3,6,1000,8.800066,8.900068,416532476.6576291
3,6,1000,8.900068,9.000068,416066553.80012524
3,6,1000,9.000068,9.100099,441222566.1971382
3,6,1000,9.100099,9.200066,416915490.15189415
3,6,1000,9.200066,9.300126,396779848.0612166
3,6,1000,9.300126,9.4001,443529722.3235134
3,6,1000,9.4001,9.500097,406910131.7549979
3,6,1000,9.500097,9.60004,433307157.6545709
3,6,1000,9.60004,9.700028,421887112.33975744
3,6,1000,9.700028,9.800093,428118521.44019985
3,6,1000,9.800093,9.900094,412110439.4399371
3,6,1000,9.900094,10.000067,422661956.25124985
3,6,1000,10.000067,10.10009,422450670.2945693
3,6,1000,10.10009,10.2001,418237855.50646806
3,6,1000,10.2001,10.300092,432067207.2493535
3,6,1000,10.300092,10.400069,426677009.10793084
3,6,1000,10.400069,10.5001,421389675.05897886
3,6,1000,10.5001,10.600094,424865507.5563482
3,6,1000,10.600094,10.700065,421563548.6903433
3,6,1000,10.700065,10.800066,423571124.84822077
3,6,1000,10.800066,10.900096,438540448.7078646
3,6,1000,10.900096,11.000035,416004147.6089332
3,6,1000,11.000035,11.100095,410761538.9047036
3,6,1000,11.100095,11.200069,459420894.1928585
3,6,1000,11.200069,11.300098,466753925.3299992
3,6,1000,11.300098,11.400017,545422598.9709595
3,6,1000,11.400017,11.500067,519112271.7350635
3,6,1000,11.500067,11.60004,519353982.5316985
3,6,1000,11.60004,11.700095,518928340.7149391
3,6,1000,11.700095,11.800094,525067954.33776873
3,6,1000,11.800094,11.900043,525330626.71599996
3,6,1000,11.900043,12.000091,492498969.70269006
3,6,1000,12.000091,12.100034,515792896.91971374
3,6,1000,12.100034,12.200027,498303051.4569437
3,6,1000,12.200027,12.300067,524062675.7629357
3,6,1000,12.300067,12.400058,489538772.6701235
3,6,1000,12.400058,12.500095,490972894.75903034
3,6,1000,12.500095,12.600121,476487329.65772736
3,6,1000,12.600121,12.700072,504127027.1760472
3,6,1000,12.700072,12.800059,597541038.9788015
3,6,1000,12.800059,12.900067,642780875.5874887
3,6,1000,12.900067,13.000066,579685138.809754
3,6,1000,13.000066,13.100091,574161110.1261598
3,6,1000,13.100091,13.200019,570605401.1428007
3,6,1000,13.200019,13.300076,562049240.74749
3,6,1000,13.300076,13.400068,552612851.4233866
3,6,1000,13.400068,13.500081,500021063.494877
3,6,1000,13.500081,13.600111,506731513.07451093
3,6,1000,13.600111,13.700074,510629243.08289564
3,6,1000,13.700074,13.800073,579922261.1735977
3,6,1000,13.800073,13.900071,609489646.3470585
3,6,1000,13.900071,14.000073,512327042.4468219
3,6,1000,14.000073,14.100056,547286962.8051747
3,6,1000,14.100056,14.20002,521772796.72147983
3,6,1000,14.20002,14.300013,512056974.51428956
3,6,1000,14.300013,14.400075,496063651.5919665
3,6,1000,14.400075,14.500068,492453681.8808311
3,6,1000,14.500068,14.600067,479619501.26773757
3,6,1000,14.600067,14.700041,489780147.91339844
3,6,1000,14.700041,14.800073,502849639.3970869
3,6,1000,14.800073,14.900074,493757943.072744
3,6,1000,14.900074,15.000067,499883962.1531903
3,6,1000,15.000067,15.100065,470060293.97302
3,6,1000,15.100065,15.200082,469259728.41299117
3,6,1000,15.200082,15.300069,496989087.4533305
3,6,1000,15.300069,15.400067,453619644.7134962
3,6,1000,15.400067,15.500071,479279377.073482
3,6,1000,15.500071,15.600048,463360005.62934643
3,6,1000,15.600048,15.700066,459930002.9738735
3,6,1000,15.700066,15.800013,454483765.2136863
3,6,1000,15.800013,15.900071,453900592.13833725
3,6,1000,15.900071,16.000069,468321379.1474935
3,6,1000,16.000069,16.100067,469586044.47514915
3,6,1000,16.100067,16.200076,456177815.8242542
3,6,1000,16.200076,16.300066,446936841.1209184
3,6,1000,16.300066,16.400074,441482106.36071706
3,6,1000,16.400074,16.500069,446677364.26225746
3,6,1000,16.500069,16.600078,443295455.4674709
3,6,1000,16.600078,16.700039,454894539.32976866
3,6,1000,16.700039,16.800075,438593134.64898324
3,6,1000,16.800075,16.900072,456706826.2005396
3,6,1000,16.900072,17.000069,449593012.70831937
3,6,1000,17.000069,17.100068,439229658.6263707
3,6,1000,17.100068,17.200073,446474632.5639867
3,6,1000,17.200073,17.300077,434307417.05454874
3,6,1000,17.300077,17.400067,441245392.136004
3,6,1000,17.400067,17.500072,446869812.801696
3,6,1000,17.500072,17.600067,455056023.01500905
3,6,1000,17.600067,17.700083,449744690.354188
3,6,1000,17.700083,17.800046000000002,441918061.2558538
3,6,1000,17.800046000000002,17.90003,443801578.71302426
3,6,1000,17.90003,18.000085,433770059.19709706
