iter,socket,mss,start,end,bps
8,6,1000,6.700189,6.800271,0
8,6,1000,6.800271,6.900195,0
8,6,1000,6.900195,7.000184,0
8,6,1000,7.000184,7.100267,0
8,6,1000,7.100267,7.200212,0
8,6,1000,7.200212,7.30022,0
8,6,1000,7.30022,7.400218,0
8,6,1000,7.400218,7.5001809999999995,0
8,6,1000,7.5001809999999995,7.600186,0
8,6,1000,7.600186,7.700182,0
8,6,1000,7.700182,7.800188,0
8,6,1000,7.800188,7.900192,0
8,6,1000,7.900192,8.000343,0
8,6,1000,8.000343,8.1002,0
8,6,1000,8.1002,8.200252,0
8,6,1000,8.200252,8.300207,266090620.82377937
8,6,1000,8.300207,8.400097,495889152.52282625
8,6,1000,8.400097,8.500093,494652103.4707158
8,6,1000,8.500093,8.600112,431476417.44999135
8,6,1000,8.600112,8.700101,436981201.1177053
8,6,1000,8.700101,8.800098,412680224.9209099
8,6,1000,8.800098,8.900115,437253970.58084875
8,6,1000,8.900115,9.000137,425773836.75014716
8,6,1000,9.000137,9.100131,421940851.9694487
8,6,1000,9.100131,9.200091,426986797.6102091
8,6,1000,9.200091,9.300106,436867592.0068404
8,6,1000,9.300106,9.400099,418308970.22686327
8,6,1000,9.400099,9.500091,422581648.363528
8,6,1000,9.500091,9.600093,411315940.8968314
8,6,1000,9.600093,9.700093,418437753.7647916
8,6,1000,9.700093,9.800108,436867592.0068404
8,6,1000,9.800108,9.900092,410757570.8929238
8,6,1000,9.900092,10.000111,428947617.93380094
8,6,1000,10.000111,10.100115,425376254.520033
8,6,1000,10.100115,10.200276,437230134.73373175
8,6,1000,10.200276,10.300117,415568279.17573524
8,6,1000,10.300117,10.400086,485139835.17180496
8,6,1000,10.400086,10.500089,516589959.7437846
8,6,1000,10.500089,10.600109,436845755.8793727
8,6,1000,10.600109,10.700111,422223242.9421356
8,6,1000,10.700111,10.800107,429362452.2296146
8,6,1000,10.800107,10.90011,422535178.211486
8,6,1000,10.90011,11.000086,414743365.2602421
8,6,1000,11.000086,11.100088,432182083.94002193
8,6,1000,11.100088,11.20004,428997930.16329825
8,6,1000,11.20004,11.300113,409049544.5110664
8,6,1000,11.300113,11.400108,433002760.8261629
8,6,1000,11.400108,11.500087,438289808.2957083
8,6,1000,11.500087,11.600085,420580263.0284916
8,6,1000,11.600085,11.700085,431400313.5716344
8,6,1000,11.700085,11.800041,428901683.7700827
8,6,1000,11.800041,11.900093,409293411.1421726
8,6,1000,11.900093,12.00011,438123262.7688823
8,6,1000,12.00011,12.10011,427685433.62699044
8,6,1000,12.10011,12.200038,424908818.2615921
8,6,1000,12.200038,12.300114,433758035.11808014
8,6,1000,12.300114,12.400092,435210946.73201966
8,6,1000,12.400092,12.500204,408890208.6186447
8,6,1000,12.500204,12.600087,436257952.3948039
8,6,1000,12.600087,12.70007,430683139.29836655
8,6,1000,12.70007,12.800116,414295178.52247465
8,6,1000,12.800116,12.900127,438149569.91328466
8,6,1000,12.900127,13.00009,421676332.2020877
8,6,1000,13.00009,13.100091,439220888.37125635
8,6,1000,13.100091,13.200113,443316856.74987483
8,6,1000,13.200113,13.300096,412184634.4166085
8,6,1000,13.300096,13.40016,411850967.23684746
8,6,1000,13.40016,13.500113,438403795.63354146
8,6,1000,13.500113,13.600173,437934994.55532247
8,6,1000,13.600173,13.700086,438579319.3567688
8,6,1000,13.700086,13.80012,411974494.89510524
8,6,1000,13.80012,13.900085,427281714.3150238
8,6,1000,13.900085,14.000118,419959013.0571013
8,6,1000,14.000118,14.100093,413956940.23955524
8,6,1000,14.100093,14.200056,407206658.6988096
8,6,1000,14.200056,14.300094,517199307.10189575
8,6,1000,14.300094,14.400037,566091008.3028688
8,6,1000,14.400037,14.500092,603375653.2776229
8,6,1000,14.500092,14.600091,614937330.2345086
8,6,1000,14.600091,14.70009,605136272.5289714
8,6,1000,14.70009,14.800106,614990894.45375
8,6,1000,14.800106,14.900092,609483716.4498855
8,6,1000,14.900092,15.000092,632478070.5753423
8,6,1000,15.000092,15.100105,610109468.9711475
8,6,1000,15.100105,15.200107,657441582.7017379
8,6,1000,15.200107,15.300091,614950566.5850759
8,6,1000,15.300091,15.400085,595602158.0348063
8,6,1000,15.400085,15.500096,614626480.0172465
8,6,1000,15.500096,15.6001,588587322.075564
8,6,1000,15.6001,15.700091,600995202.4238575
8,6,1000,15.700091,15.800093,595238345.675257
8,6,1000,15.800093,15.900093,584105591.2961484
8,6,1000,15.900093,16.000097,564243976.4062645
8,6,1000,16.000097,16.100111,557944281.4899194
8,6,1000,16.100111,16.200087,551515386.2095785
8,6,1000,16.200087,16.300086,553680719.5749013
8,6,1000,16.300086,16.400086,572091511.4751722
8,6,1000,16.400086,16.50009,570804033.8431212
8,6,1000,16.50009,16.600044,558911810.4594223
8,6,1000,16.600044,16.700089,552241074.9660336
8,6,1000,16.700089,16.800087,531633687.11325586
8,6,1000,16.800087,16.900111,512214349.52819973
8,6,1000,16.900111,17.000128,536274253.4541189
8,6,1000,17.000128,17.100089,512537181.28551376
8,6,1000,17.100089,17.200086,515830520.5581034
8,6,1000,17.200086,17.30011,505734624.6498732
8,6,1000,17.30011,17.400093,496139387.34151036
8,6,1000,17.400093,17.500292,507454490.3987302
8,6,1000,17.500292,17.600035,500819901.3218325
8,6,1000,17.600035,17.700118,487272359.27389985
8,6,1000,17.700118,17.800111,491505135.4630831
8,6,1000,17.800111,17.900113,456051686.966702
8,6,1000,17.900113,18.000306,509141510.1144122
8,6,1000,18.000306,18.100132,474749901.8342054
8,6,1000,18.100132,18.200093,472052911.4894349
8,6,1000,18.200093,18.300086,493876501.5074531
8,6,1000,18.300086,18.40011,474521315.7847639
8,6,1000,18.40011,18.500111,478266257.969133
8,6,1000,18.500111,18.600091,462318399.0231658
8,6,1000,18.600091,18.700031,484964249.02195543
8,6,1000,18.700031,18.800089,438812702.6328687
8,6,1000,18.800089,18.900046,467880884.03814995
8,6,1000,18.900046,19.000107,451675200.8670477
8,6,1000,19.000107,19.100087,448720799.0518962
8,6,1000,19.100087,19.200087,465782713.0592967
8,6,1000,19.200087,19.300139,466725626.9113985
8,6,1000,19.300139,19.400132,462495424.1869571
8,6,1000,19.400132,19.500088,451042626.14759433
8,6,1000,19.500088,19.600092,463551046.5923436
8,6,1000,19.600092,19.700097,464336779.30844784
8,6,1000,19.700097,19.800089,431513882.9810137
8,6,1000,19.800089,19.900153,459165644.9075171
8,6,1000,19.900153,20.00044,604265451.1185384
9,6,1000,0,0.100088,101240188.33303042
9,6,1000,0.100088,0.20008,97226978.57971182
9,6,1000,0.20008,0.300132,95904690.43169224
9,6,1000,0.300132,0.400109,97083447.69029814
9,6,1000,0.400109,0.500072,96148213.00538884
9,6,1000,0.500072,0.60001,94827755.33397691
9,6,1000,0.60001,0.700042,97109083.40965113
9,6,1000,0.700042,0.800074,97978245.26278877
9,6,1000,0.800074,0.900074,93899518.60078813
9,6,1000,0.900074,1.000075,96269757.42958255
9,6,1000,1.000075,1.100083,96737217.72028601
9,6,1000,1.100083,1.200074,96516525.33993554
9,6,1000,1.200074,1.3000720000000001,96509772.81672397
9,6,1000,1.3000720000000001,1.400061,96913703.43167631
9,6,1000,1.400061,1.500077,96097266.46822925
9,6,1000,1.500077,1.60009,94045371.51239191
9,6,1000,1.60009,1.7000760000000001,98971934.24062991
9,6,1000,1.7000760000000001,1.800081,93894824.4797338
9,6,1000,1.800081,1.900099,97754882.07537483
9,6,1000,1.900099,2.000073,95267970.65950689
9,6,1000,2.000073,2.1000199999999998,99168721.34643511
9,6,1000,2.1000199999999998,2.200074,93848838.5317929
9,6,1000,2.200074,2.3001110000000002,99079499.52169682
9,6,1000,2.3001110000000002,2.400073,93935212.06554382
9,6,1000,2.400073,2.500099,96719816.16932973
9,6,1000,2.500099,2.600118,96252431.58499807
9,6,1000,2.600118,2.7000729999999997,96630363.67978284
9,6,1000,2.7000729999999997,2.800098,96404700.57169212
9,6,1000,2.800098,2.900078,96527148.63325675
9,6,1000,2.900078,3.000131,96456720.37864883
9,6,1000,3.000131,3.100113,96604267.91096355
9,6,1000,3.100113,3.200108,96433619.60714105
9,6,1000,3.200108,3.300067,96547423.53118654
9,6,1000,3.300067,3.4000909999999998,96484683.85898362
9,6,1000,3.4000909999999998,3.5000679999999997,96450982.23303236
9,6,1000,3.5000679999999997,3.600072,96583014.31131184
9,6,1000,3.600072,3.700079,93892949.76075298
9,6,1000,3.700079,3.800067,96677522.65158767
9,6,1000,3.800067,3.900097,96320866.12160125
9,6,1000,3.900097,4.000097,96586878.56074335
9,6,1000,4.000097,4.100095,96430731.23374549
9,6,1000,4.100095,4.200073,96529076.4686278
9,6,1000,4.200073,4.300071,96509772.81672397
9,6,1000,4.300071,4.400076,96582050.09615715
9,6,1000,4.400076,4.5001619999999996,44224365.47928449
9,6,1000,4.5001619999999996,4.600198,0
9,6,1000,4.600198,4.700187,0
9,6,1000,4.700187,4.800156,0
9,6,1000,4.800156,4.900217,0
9,6,1000,4.900217,5.000212,0
9,6,1000,5.000212,5.100248,0
9,6,1000,5.100248,5.200163,0
9,6,1000,5.200163,5.300228,0
9,6,1000,5.300228,5.400268,0
9,6,1000,5.400268,5.500268,0
9,6,1000,5.500268,5.6002600000000005,0
9,6,1000,5.6002600000000005,5.700188,0
9,6,1000,5.700188,5.800148,0
9,6,1000,5.800148,5.900259,0
9,6,1000,5.900259,6.000216,0
9,6,1000,6.000216,6.100173,0
9,6,1000,6.100173,6.200214,0
9,6,1000,6.200214,6.300167,0
9,6,1000,6.300167,6.400154,0
9,6,1000,6.400154,6.500229,0
9,6,1000,6.500229,6.60028,0
9,6,1000,6.60028,6.700297,0
9,6,1000,6.700297,6.800136,0
9,6,1000,6.800136,6.900208,0
9,6,1000,6.900208,7.00031,0
9,6,1000,7.00031,7.100226,0
9,6,1000,7.100226,7.200217,0
9,6,1000,7.200217,7.300156,0
9,6,1000,7.300156,7.400147,0
9,6,1000,7.400147,7.50016,0
9,6,1000,7.50016,7.600278,0
9,6,1000,7.600278,7.700161,0
9,6,1000,7.700161,7.800204,0
9,6,1000,7.800204,7.900181,0
9,6,1000,7.900181,8.000274,0
9,6,1000,8.000274,8.100068,267647352.5098618
9,6,1000,8.100068,8.200074,369489833.53820705
9,6,1000,8.200074,8.300082,552603452.859673
9,6,1000,8.300082,8.400067,548461770.2263719
9,6,1000,8.400067,8.500071,507574564.5722133
9,6,1000,8.500071,8.600056,509252050.12947357
9,6,1000,8.600056,8.700073,619568250.3802376
9,6,1000,8.700073,8.800073,663777910.1089383
9,6,1000,8.800073,8.900095,369351691.34561765
9,6,1000,8.900095,9.000043,546213330.390382
9,6,1000,9.000043,9.100073,550348509.054104
9,6,1000,9.100073,9.200096,624904582.9946604
9,6,1000,9.200096,9.300072,658482174.8479902
9,6,1000,9.300072,9.400092,584700026.7278363
9,6,1000,9.400092,9.500061,672206466.5304246
9,6,1000,9.500061,9.60008,615288532.2830828
9,6,1000,9.60008,9.700064,602460247.839679
9,6,1000,9.700064,9.8001,615420991.8538877
9,6,1000,9.8001,9.900102,591997770.429913
9,6,1000,9.900102,10.000076,639599902.6020006
9,6,1000,10.000076,10.10009,643927762.830009
9,6,1000,10.10009,10.200091,582044740.3213842
9,6,1000,10.200091,10.300092,592003680.7451341
9,6,1000,10.300092,10.400069,586453595.2497
9,6,1000,10.400069,10.500070000000001,571137329.3810866
9,6,1000,10.500070000000001,10.60009,599635599.785217
9,6,1000,10.60009,10.700104,584181887.9282556
9,6,1000,10.700104,10.800092,586547193.8469177
9,6,1000,10.800092,10.900066,566389827.2238235
9,6,1000,10.900066,11.000119,563730677.0041262
9,6,1000,11.000119,11.100177,523099498.98017216
9,6,1000,11.100177,11.200062,556686579.6653732
9,6,1000,11.200062,11.30007,534820876.0728558
9,6,1000,11.30007,11.400072,559829133.2383276
9,6,1000,11.400072,11.500265,544798771.1264534
9,6,1000,11.500265,11.600106,526373901.61173075
9,6,1000,11.600106,11.700061999999999,531619841.44289565
9,6,1000,11.700061999999999,11.800009,500825767.37398213
9,6,1000,11.800009,11.900067,507774626.9170261
9,6,1000,11.900067,12.000066,508627470.44460964
9,6,1000,12.000066,12.10009,505576582.57967013
9,6,1000,12.10009,12.200067,495062336.67479396
9,6,1000,12.200067,12.300092,480206037.19194514
9,6,1000,12.300092,12.400091,461993405.55536026
9,6,1000,12.400091,12.50011,474307959.25546664
9,6,1000,12.50011,12.600091,451641320.5165348
9,6,1000,12.600091,12.700066,456570154.67598003
9,6,1000,12.700066,12.800076,445661993.0462913
9,6,1000,12.800076,12.900089,450311367.12404126
9,6,1000,12.900089,13.000154,451025231.9969633
9,6,1000,13.000154,13.10004,455156958.2204941
9,6,1000,13.10004,13.200083,461158187.55594796
9,6,1000,13.200083,13.300088,470185446.8265458
9,6,1000,13.300088,13.400068,472200375.7464722
9,6,1000,13.400068,13.500089,460390370.79226565
9,6,1000,13.500089,13.60007,452510925.71969986
9,6,1000,13.60007,13.700068,452117854.6369051
9,6,1000,13.700068,13.800068,430609913.5834123
9,6,1000,13.800068,13.900094,444879546.5958549
9,6,1000,13.900094,14.000068,468196615.97145206
9,6,1000,14.000068,14.100137,446741982.1486173
9,6,1000,14.100137,14.200133,469516378.17450494
9,6,1000,14.200133,14.300018,445586656.7300237
9,6,1000,14.300018,14.400074,407855120.9125261
9,6,1000,14.400074,14.500069,564769026.3057564
9,6,1000,14.500069,14.600122,532210421.94181585
9,6,1000,14.600122,14.700063,549889552.9535909
9,6,1000,14.700063,14.800035,533115980.7021542
9,6,1000,14.800035,14.900158,549047853.9808109
9,6,1000,14.900158,15.000075,522255541.5380783
9,6,1000,15.000075,15.100068,543200915.2303485
9,6,1000,15.100068,15.200163,538225345.3371878
9,6,1000,15.200163,15.300067,521294999.24199295
9,6,1000,15.300067,15.40007,531132883.947098
9,6,1000,15.40007,15.500067,530690486.51963013
9,6,1000,15.500067,15.600104,518231608.74227226
9,6,1000,15.600104,15.700083,518532260.57206905
9,6,1000,15.700083,15.800070999999999,492162106.31952965
9,6,1000,15.800070999999999,15.900113,526422420.4096141
9,6,1000,15.900113,16.000075,518936697.63145125
9,6,1000,16.000075,16.100077,503474739.33758956
9,6,1000,16.100077,16.20011,522993171.6697937
9,6,1000,16.20011,16.300083,471521868.14112496
9,6,1000,16.300083,16.400075,472697017.8103063
9,6,1000,16.400075,16.500103,480665729.88489586
9,6,1000,16.500103,16.600078,453012465.15902436
9,6,1000,16.600078,16.7001,460464763.68654555
9,6,1000,16.7001,16.80009,450177805.1262169
9,6,1000,16.80009,16.90008,511439929.6166151
9,6,1000,16.90008,17.000029,554827589.4986385
9,6,1000,17.000029,17.100028000000002,548701149.9341849
9,6,1000,17.100028000000002,17.200027,603555456.7700138
9,6,1000,17.200027,17.30003,514297868.4291319
9,6,1000,17.30003,17.400081,539963015.0053803
9,6,1000,17.400081,17.50009,557497975.1947833
9,6,1000,17.50009,17.600102,517254745.33677834
9,6,1000,17.600102,17.700047,527882328.3962425
9,6,1000,17.700047,17.800084,498004852.85905504
9,6,1000,17.800084,17.900079,502640481.2145983
9,6,1000,17.900079,18.00008,518260098.08355725
9,6,1000,18.00008,18.100033,551246908.254224
9,6,1000,18.100033,18.200074,489847152.6983135
9,6,1000,18.200074,18.300242,484018223.02777565
9,6,1000,18.300242,18.400202,439954544.79688954
9,6,1000,18.400202,18.500075,537047496.2639695
9,6,1000,18.500075,18.600074,571781060.014966
9,6,1000,18.600074,18.700077,513902680.27143323
9,6,1000,18.700077,18.800074,579538672.4995425
9,6,1000,18.800074,18.90008,570792636.9653329
9,6,1000,18.90008,19.000081,576116799.5929615
9,6,1000,19.000081,19.100082,619746443.3541517
9,6,1000,19.100082,19.200073,623760771.0544074
9,6,1000,19.200073,19.300075,587492580.4546787
9,6,1000,19.300075,19.400086,531406513.004496
9,6,1000,19.400086,19.500092,522264988.2396732
9,6,1000,19.500092,19.600079,516119254.33160406
9,6,1000,19.600079,19.700074,558287422.3649486
9,6,1000,19.700074,19.800081,518466119.8910265
9,6,1000,19.800081,19.900075,515055562.27668184
9,6,1000,19.900075,20.000085,530937625.33870983
10,6,1000,0,0.100176,102887079.66066062
10,6,1000,0.100176,0.200099,95553896.74927446
10,6,1000,0.200099,0.30008,95893737.40356323
10,6,1000,0.30008,0.400111,97110052.62469248
10,6,1000,0.400111,0.500075,96147252.73728132
10,6,1000,0.500075,0.600015,95774903.06027202
10,6,1000,0.600015,0.700077,95105196.8975681
10,6,1000,0.700077,0.80008,96425910.47849101
10,6,1000,0.80008,0.900078,96509772.81672397
10,6,1000,0.900078,1.000108,96083817.23040782
10,6,1000,1.000108,1.100075,96935025.77777778
10,6,1000,1.100075,1.200077,96110719.47166544
10,6,1000,1.200077,1.300094,96886565.68446063
10,6,1000,1.300094,1.400078,96207075.39967056
10,6,1000,1.400078,1.500092,96810445.442656
10,6,1000,1.500092,1.600093,96111679.01015794
10,6,1000,1.600093,1.700091,96904980.73161636
10,6,1000,1.700091,1.8001230000000001,96239921.55651349
10,6,1000,1.8001230000000001,1.9000979999999998,93923003.24763018
10,6,1000,1.9000979999999998,2.000015,97062640.0283584
10,6,1000,2.000015,2.100081,98813824.12800352
10,6,1000,2.100081,2.200087,93893887.11088556
10,6,1000,2.200087,2.300066,97081508.7639123
10,6,1000,2.300066,2.400076,95944965.34105295
10,6,1000,2.400076,2.500077,96269757.42958255
10,6,1000,2.500077,2.600075,96746897.5656594
10,6,1000,2.600075,2.700092,96570459.43426663
10,6,1000,2.700092,2.800128,96394095.52724907
10,6,1000,2.800128,2.900083,93941793.82289854
10,6,1000,2.900083,3.000074,99125080.07885271
10,6,1000,3.000074,3.100078,93895761.86729825
10,6,1000,3.100078,3.200016,96725892.22139597
10,6,1000,3.200016,3.300131,96239083.897081
10,6,1000,3.300131,3.400025,96768492.58939525
10,6,1000,3.400025,3.500079,96297756.03556864
10,6,1000,3.500079,3.600084,96423978.00107342
10,6,1000,3.600084,3.700085,96585914.26843175
10,6,1000,3.700085,3.80008,96670751.45863402
10,6,1000,3.80008,3.900086,96343980.1247218
10,6,1000,3.900086,4.000078,96673654.31137201
10,6,1000,4.000078,4.10008,96347834.73351988
10,6,1000,4.10008,4.200078,96430731.23374549
10,6,1000,4.200078,4.300089,96576258.01479687
10,6,1000,4.300089,4.400078,94463193.80167472
10,6,1000,4.400078,4.5001619999999996,38618121.03484548
10,6,1000,4.5001619999999996,4.600182,0
10,6,1000,4.600182,4.700286,0
10,6,1000,4.700286,4.800208,0
10,6,1000,4.800208,4.900184,0
10,6,1000,4.900184,5.000173,0
10,6,1000,5.000173,5.100179,0
10,6,1000,5.100179,5.200199,0
10,6,1000,5.200199,5.300177,0
10,6,1000,5.300177,5.400236,0
10,6,1000,5.400236,5.500186,0
10,6,1000,5.500186,5.600161,0
10,6,1000,5.600161,5.700214,0
10,6,1000,5.700214,5.800188,0
10,6,1000,5.800188,5.90025,0
10,6,1000,5.90025,6.000186,0
10,6,1000,6.000186,6.100176,0
10,6,1000,6.100176,6.200208,0
10,6,1000,6.200208,6.300261,0
10,6,1000,6.300261,6.400251,0
10,6,1000,6.400251,6.500193,0
10,6,1000,6.500193,6.600181,0
10,6,1000,6.600181,6.700184,0
10,6,1000,6.700184,6.800173,0
10,6,1000,6.800173,6.900947,0
10,6,1000,6.900947,7.000192,0
10,6,1000,7.000192,7.100174,0
10,6,1000,7.100174,7.200178,0
10,6,1000,7.200178,7.300143,0
10,6,1000,7.300143,7.400182,0
10,6,1000,7.400182,7.500295,0
10,6,1000,7.500295,7.600239,0
10,6,1000,7.600239,7.700202,0
10,6,1000,7.700202,7.800198,0
10,6,1000,7.800198,7.900187,0
10,6,1000,7.900187,8.000197,0
10,6,1000,8.000197,8.100076,122680607.69339463
10,6,1000,8.100076,8.200082,324734758.4880246
10,6,1000,8.200082,8.300074,319539804.56939477
10,6,1000,8.300074,8.400075,309534185.06699413
10,6,1000,8.400075,8.500092,343182606.20757943
10,6,1000,8.500092,8.600076,308915993.84018314
10,6,1000,8.600076,8.700098,296225381.36754286
10,6,1000,8.700098,8.8001,309195741.50934094
10,6,1000,8.8001,8.900074,296703065.8714663
10,6,1000,8.900074,9.000072,306357495.47077644
10,6,1000,9.000072,9.100158,290842345.2815778
10,6,1000,9.100158,9.200054,297480262.9374232
10,6,1000,9.200054,9.300073,281900357.60532403
10,6,1000,9.300073,9.400178,286432039.1337514
10,6,1000,9.400178,9.500079,405542294.2718913
10,6,1000,9.500079,9.600073,537820449.0071429
10,6,1000,9.600073,9.700071,525389402.0579559
10,6,1000,9.700071,9.800075,511210259.05529046
10,6,1000,9.800075,9.900119,485408194.1387132
10,6,1000,9.900119,10.000074,479909719.4538478
10,6,1000,10.000074,10.100013,466383357.1197489
10,6,1000,10.100013,10.200072,464560137.2645532
10,6,1000,10.200072,10.300104,462473120.58314735
10,6,1000,10.300104,10.400094,447253032.7311914
10,6,1000,10.400094,10.500095,459771082.8964546
10,6,1000,10.500095,10.600072,462016016.5326566
10,6,1000,10.600072,10.700091,424206118.8409439
10,6,1000,10.700091,10.800094,481813401.86629605
10,6,1000,10.800094,10.900036,483372842.43496746
10,6,1000,10.900036,11.000075,474766211.48488325
10,6,1000,11.000075,11.100073,473459082.04109466
10,6,1000,11.100073,11.200043,463708721.88122207
10,6,1000,11.200043,11.300081,473585799.99522805
10,6,1000,11.300081,11.400071,451047332.0544677
10,6,1000,11.400071,11.500013,456641818.0987405
10,6,1000,11.500013,11.600156,462355149.9000962
10,6,1000,11.600156,11.700073,545275287.4616743
10,6,1000,11.700073,11.800078,598619024.0820739
10,6,1000,11.800078,11.900071,601378428.8522252
10,6,1000,11.900071,12.000122,551654972.023785
10,6,1000,12.000122,12.100073,556081765.5061904
10,6,1000,12.100073,12.200074,537387586.8339341
10,6,1000,12.200074,12.300073,566248204.8586143
10,6,1000,12.300073,12.400117999999999,532331954.66682893
10,6,1000,12.400117999999999,12.500044,525847034.5868681
10,6,1000,12.500044,12.600093,539420822.6328297
10,6,1000,12.600093,12.700101,499650890.8722616
10,6,1000,12.700101,12.800085,528941283.0724698
10,6,1000,12.800085,12.900105,511997766.34270185
10,6,1000,12.900105,13.000076,501970549.6314685
10,6,1000,13.000076,13.100073,506108308.78540236
10,6,1000,13.100073,13.200075,464271682.7109892
10,6,1000,13.200075,13.300096,462207909.15962267
10,6,1000,13.300096,13.400095,507916103.3530787
10,6,1000,13.400095,13.500094,471873504.0488453
10,6,1000,13.500094,13.600071,496564442.1358002
10,6,1000,13.600071,13.700096,473726376.9895855
10,6,1000,13.700096,13.800072,496332223.99996185
10,6,1000,13.800072,13.900011,481884652.353846
10,6,1000,13.900011,14.000053,471591689.5429966
10,6,1000,14.000053,14.100101,470220383.00776565
10,6,1000,14.100101,14.200071,567203132.2721035
10,6,1000,14.200071,14.300075,573096102.1041917
10,6,1000,14.300075,14.400072,562307435.3739423
10,6,1000,14.400072,14.500096,580014397.6453234
10,6,1000,14.500096,14.600095,557553718.1843475
10,6,1000,14.600095,14.700075,574972933.6688585
10,6,1000,14.700075,14.800068,549129330.3412734
10,6,1000,14.800068,14.900083,546400602.5932153
10,6,1000,14.900083,15.000095,541991297.7111728
10,6,1000,15.000095,15.100074,540272826.4597529
10,6,1000,15.100074,15.200026,550777987.758041
10,6,1000,15.200026,15.300075,563911223.1917309
10,6,1000,15.300075,15.400041,527507688.22679114
10,6,1000,15.400041,15.500095,507663444.9955272
10,6,1000,15.500095,15.600073,542096541.6424085
10,6,1000,15.600073,15.700076,509002347.1159689
10,6,1000,15.700076,15.800204,509393084.2967258
10,6,1000,15.800204,15.900071,498377716.5026224
10,6,1000,15.900071,16.000072,485933061.3112262
10,6,1000,16.000072,16.100106,472735597.03824604
10,6,1000,16.100106,16.200099,500674417.5013137
10,6,1000,16.200099,16.300072,506229799.0790783
10,6,1000,16.300072,16.400069,496386097.0127014
10,6,1000,16.400069,16.500075,492073519.48852986
10,6,1000,16.500075,16.600073,470850709.8028048
10,6,1000,16.600073,16.700128,466948610.4378147
10,6,1000,16.700128,16.800072,478618092.1255515
10,6,1000,16.800072,16.90007,461444761.4283657
10,6,1000,16.90007,17.000071,465540945.20545256
10,6,1000,17.000071,17.100069,458441181.27518344
10,6,1000,17.100069,17.200071,461900530.09244484
10,6,1000,17.200071,17.30007,469581321.19835675
10,6,1000,17.30007,17.400069,551151414.3605692
10,6,1000,17.400069,17.5001,496849479.9870352
10,6,1000,17.5001,17.600025,467081527.51569116
10,6,1000,17.600025,17.700079,440726153.34080184
10,6,1000,17.700079,17.800072,435936124.4900134
10,6,1000,17.800072,17.900069,446194190.7064808
10,6,1000,17.900069,18.000094,462979623.4832329
10,6,1000,18.000094,18.10012,443852293.646344
10,6,1000,18.10012,18.200069,459219471.5248851
10,6,1000,18.200069,18.300577,484976016.5000331
10,6,1000,18.300577,18.400222,542321702.1044773
10,6,1000,18.400222,18.500261,568866154.5500349
10,6,1000,18.500261,18.600321,513372931.027244
10,6,1000,18.600321,18.700542,533053308.9261486
10,6,1000,18.700542,18.800134,545916939.7710483
10,6,1000,18.800134,18.900072,512365358.0072051
10,6,1000,18.900072,19.000094,532375341.1629067
10,6,1000,19.000094,19.100072,527312809.2102763
10,6,1000,19.100072,19.200177,511405091.753626
10,6,1000,19.200177,19.300153,514594846.45042235
10,6,1000,19.300153,19.400098,492532006.1800447
10,6,1000,19.400098,19.500037,490900711.82673925
10,6,1000,19.500037,19.600157,500355091.1826082
10,6,1000,19.600157,19.700244,492386014.7146355
10,6,1000,19.700244,19.800079,484920113.66704464
10,6,1000,19.800079,19.900073,486599453.8636055
10,6,1000,19.900073,20.000082,477121530.5147302
11,6,1000,0,0.100159,101484083.47352521
11,6,1000,0.100159,0.200079,97297040.39977227
11,6,1000,0.200079,0.300079,95875518.57134344
11,6,1000,0.300079,0.400076,97143075.35487421
11,6,1000,0.400076,0.500075,96192638.93257031
11,6,1000,0.500075,0.600087,93888256.29642363
11,6,1000,0.600087,0.700091,96820124.82107775
11,6,1000,0.700091,0.800091,96191678.56663229
11,6,1000,0.800091,0.90008,96834654.73393433
11,6,1000,0.90008,1.000095,96098225.73811829
11,6,1000,1.000095,1.100083,96914671.11271176
11,6,1000,1.100083,1.2001,96491432.87171812
11,6,1000,1.2001,1.300094,96513634.36768393
11,6,1000,1.300094,1.400083,96597508.64070837
11,6,1000,1.400083,1.5001,96412406.30916962
11,6,1000,1.5001,1.600077,96292865.86871591
11,6,1000,1.600077,1.700099,94115931.6201606
11,6,1000,1.700099,1.800094,96512663.5576387
11,6,1000,1.800094,1.9000789999999999,96838522.41673473
11,6,1000,1.9000789999999999,2.000078,96192638.93257031
11,6,1000,2.000078,2.100044,96382532.91385175
11,6,1000,2.100044,2.200095,96616644.8210066
11,6,1000,2.200095,2.300043,97744270.5027526
11,6,1000,2.300043,2.400093,95274600.47367015
11,6,1000,2.400093,2.500089,96669786.28071035
11,6,1000,2.500089,2.600082,96356506.93623324
11,6,1000,2.600082,2.700108,96561777.25402036
11,6,1000,2.700108,2.800084,96451945.40935862
11,6,1000,2.800084,2.900081,96826905.86633109
11,6,1000,2.900081,3.000095,96178213.96221416
11,6,1000,3.000095,3.100077,96446159.45284413
11,6,1000,3.100077,3.200078,96585914.26843175
11,6,1000,3.200078,3.30009,93888256.29642363
11,6,1000,3.30009,3.400082,99124090.35687694
11,6,1000,3.400082,3.500096,93886374.84561251
11,6,1000,3.500096,3.6000769999999997,99134993.16081475
11,6,1000,3.6000769999999997,3.7000859999999998,93891068.12183195
11,6,1000,3.7000859999999998,3.80008,96671723.85886769
11,6,1000,3.80008,3.900084,96345903.80154593
11,6,1000,3.900084,4.000078,96434589.62209205
11,6,1000,4.000078,4.100079,96585914.26843175
