iter,scenario,elapsed,user,sys,CPU
10,perf_restore,0.812638718,0.010894000,0.007206000,0.021
11,ns_clear,0.695781076,0.007749000,0.005741000,0.018
11,scp_ckpt,1.176373800,0.012440000,0.000000000,0.010
11,create_ns,0.493631690,0.002094000,0.011188000,0.025
11,clear_arp,0.068670074,0.025285000,0.024976000,0.000
11,ns_clear_real,0.089074512,0.013385000,0.016955000,0.000
11,scp_ckpt_real,0.676327475,0.018494000,0.013883000,0.002
11,create_ns_real,0.050401394,0.010686000,0.006873000,0.000
11,perf_ckpt,1.270105892,0.013474000,0.000000000,0.010
11,perf_restore,0.679005466,0.003728000,0.009666000,0.019
12,ns_clear,0.648011520,0.013858000,0.000000000,0.020
12,scp_ckpt,1.040525449,0.005770000,0.008498000,0.013
12,create_ns,0.521249662,0.001429000,0.012877000,0.026
12,clear_arp,0.077125988,0.022790000,0.029298000,0.000
12,ns_clear_real,0.102146619,0.016616000,0.014658000,0.000
12,scp_ckpt_real,0.570621372,0.020669000,0.004392000,0.002
12,create_ns_real,0.060711567,0.018809000,0.000000000,0.000
12,perf_ckpt,1.480801916,0.005700000,0.008413000,0.009
12,perf_restore,0.741335667,0.008893000,0.003767000,0.016
13,ns_clear,0.601756611,0.010037000,0.004130000,0.022
13,scp_ckpt,1.110448131,0.011234000,0.002433000,0.012
13,create_ns,0.487173881,0.003696000,0.008856000,0.025
13,clear_arp,0.068602928,0.019593000,0.027252000,0.000
13,ns_clear_real,0.058661444,0.010588000,0.014504000,0.000
13,scp_ckpt_real,0.653297897,0.018389000,0.010992000,0.002
13,create_ns_real,0.042575365,0.015427000,0.002689000,0.000
13,perf_ckpt,1.264832637,0.010124000,0.004194000,0.011
13,perf_restore,0.672898570,0.007813000,0.006426000,0.020
14,ns_clear,0.577044183,0.013322000,0.000000000,0.022
14,scp_ckpt,1.037723463,0.005526000,0.008329000,0.013
14,create_ns,0.509289098,0.001426000,0.011540000,0.024
14,clear_arp,0.062178807,0.024472000,0.019752000,0.000
14,ns_clear_real,0.055241531,0.012081000,0.011606000,0.000
14,scp_ckpt_real,0.575981323,0.018107000,0.009231000,0.002
14,create_ns_real,0.062411623,0.009492000,0.010340000,0.000
14,perf_ckpt,1.457268320,0.007910000,0.006423000,0.009
14,perf_restore,0.707078747,0.008317000,0.003542000,0.016
15,ns_clear,0.604199828,0.008261000,0.003463000,0.018
15,scp_ckpt,1.077618396,0.008377000,0.003551000,0.011
15,create_ns,0.494133566,0.010225000,0.001399000,0.023
15,clear_arp,0.066277035,0.018609000,0.025852000,0.000
15,ns_clear_real,0.067112650,0.012499000,0.013930000,0.000
15,scp_ckpt_real,0.597797560,0.023161000,0.004249000,0.002
15,create_ns_real,0.051800913,0.007200000,0.012012000,0.000
15,perf_ckpt,1.523446715,0.009639000,0.004101000,0.009
15,perf_restore,0.686480784,0.012345000,0.000000000,0.017
