iter,scenario,elapsed,user,sys,CPU
10,perf_restore,0.802200944,0.007193000,0.005670000,0.015
11,ns_clear,0.940056077,0.011824000,0.001901000,0.014
11,scp_ckpt,1.679214645,0.003920000,0.009721000,0.008
11,create_ns,0.534517165,0.001767000,0.010725000,0.022
11,clear_arp,0.083058292,0.023307000,0.021169000,0.000
11,ns_clear_real,0.099898347,0.011068000,0.015828000,0.000
11,scp_ckpt_real,1.111326403,0.037673000,0.035821000,0.001
11,create_ns_real,0.051289181,0.014652000,0.004354000,0.000
11,perf_ckpt,1.606338463,0.013358000,0.000000000,0.008
11,perf_restore,0.830170491,0.010428000,0.002193000,0.014
12,ns_clear,0.931916701,0.000000000,0.014387000,0.015
12,scp_ckpt,1.650710402,0.014536000,0.000000000,0.008
12,create_ns,0.543709384,0.009453000,0.003793000,0.023
12,clear_arp,0.086355448,0.036969000,0.010899000,0.000
12,ns_clear_real,0.096534784,0.011083000,0.015609000,0.000
12,scp_ckpt_real,1.147435540,0.037656000,0.036846000,0.001
12,create_ns_real,0.056757985,0.010736000,0.007931000,0.000
12,perf_ckpt,1.870628862,0.008824000,0.006435000,0.008
12,perf_restore,0.719583970,0.009620000,0.003713000,0.017
13,ns_clear,0.938659431,0.007653000,0.006067000,0.014
13,scp_ckpt,1.712586349,0.010436000,0.002686000,0.007
13,create_ns,0.550087863,0.007945000,0.004623000,0.022
13,clear_arp,0.085482805,0.028156000,0.018992000,0.000
13,ns_clear_real,0.104724978,0.011768000,0.018251000,0.000
13,scp_ckpt_real,1.185970655,0.058037000,0.030526000,0.001
13,create_ns_real,0.064451091,0.017544000,0.001386000,0.000
13,perf_ckpt,1.773373762,0.008138000,0.006102000,0.008
13,perf_restore,0.740972184,0.009298000,0.003599000,0.016
14,ns_clear,0.965756841,0.012889000,0.000000000,0.013
14,scp_ckpt,1.607761005,0.010136000,0.002808000,0.008
14,create_ns,0.552029702,0.008690000,0.004490000,0.022
14,clear_arp,0.090040278,0.032279000,0.016567000,0.000
14,ns_clear_real,0.105713038,0.008729000,0.019976000,0.000
14,scp_ckpt_real,1.105913385,0.031233000,0.044649000,0.001
14,create_ns_real,0.067846315,0.007995000,0.010207000,0.000
14,perf_ckpt,1.593641049,0.011160000,0.004562000,0.009
14,perf_restore,0.727621052,0.011486000,0.001516000,0.017
15,ns_clear,1.009173602,0.006684000,0.005379000,0.011
15,scp_ckpt,1.777758496,0.008480000,0.004381000,0.007
15,create_ns,0.596952038,0.008418000,0.003432000,0.019
15,clear_arp,0.137166939,0.020015000,0.026393000,0.000
15,ns_clear_real,0.172856317,0.012511000,0.018291000,0.000
